,Stamp,Activity_ID,User_ID,Hits,Misses,Max_Hits,GamePlayTime,Scores,Translanguage_Level_1,Translanguage_Level_2,Words,Course_ID,Usefulness
1,2021-12-13 16:44:44,values-all-book-26,223,1,0,1,258.7836499585368,84.63035930891387,1,1,['scared'],223_3,12.902968400537016
2,2021-12-16 05:05:55,fruits-poiki-1,223,1,0,1,263.6285149597442,84.56632909560533,1,1,['strawberry'],223_3,12.941386528522141
3,2021-12-21 02:30:10,mycountry-wendy-videoclip-1,223,1,0,1,258.02638751154257,84.64026004188327,1,1,['sky'],223_3,12.897027960755377
4,2021-12-21 06:32:54,values-all-book-17,223,1,0,1,254.6288799082472,84.68432322307365,1,1,['sorry'],223_3,12.870590052041148
5,2021-12-22 02:20:51,values-all-book-16,223,1,0,1,243.6990593214444,84.82211339976247,1,1,['thanks'],223_3,12.787915946027855
6,2021-12-25 14:59:44,africanjungle-yasmin-flashcards-1,223,7,3,7,244.9452627549347,79.0030683898618,1,2,"['buffalo', 'giraffe', 'rhino', 'elephant', 'elephant', 'elephant', 'crocodile']",223_3,16.27934295196826
7,2021-12-27 04:47:06,farm-poiki-videoclip-1,223,1,0,1,246.3604925800343,84.78911792168542,1,1,['duck'],223_3,12.807713232874088
8,2021-12-29 16:34:54,fruits-yasmin-identification-1,223,12,9,12,256.7688197340607,72.13106671092469,1,3,"['lemon', 'strawberry', 'melon', 'banana', 'blueberries', 'plum', 'apple', 'strawberry', 'mango', 'khaki', 'tomato', 'khaki']",223_3,20.402543959330526
9,2022-01-01 19:24:05,garden-yasmin-flashcards-1,223,5,2,6,242.38584387973077,67.85127343492388,1,2,"['ant', 'spider', 'mouse', 'spider', 'snail']",223_3,22.970419924931008
0,2022-01-03 19:51:36,values-all-book-13,223,1,0,1,248.89010747244723,84.75742447972998,1,1,['help'],223_4,13.23278594873149
1,2022-01-06 18:51:24,vegetables-wendy-identification-1,223,12,9,12,249.05343640189113,72.47307454395383,1,3,"['yam', 'chili', 'pumpkin', 'lettuce', 'beetroot', 'portobello', 'potato', 'kale', 'asparagus', 'red-onions', 'pumpkin', 'lettuce']",223_4,20.60339591019718
2,2022-01-08 09:03:52,values-all-book-14,223,1,0,1,259.08481227094364,84.62641373599793,1,1,['help'],223_4,13.311392394970719
3,2022-01-09 04:18:34,farm-poiki-demovideo-4,223,1,0,1,256.49989002215113,84.66012984852989,1,1,['onion'],223_4,13.29116272745154
4,2022-01-12 08:56:40,numbers-fruits-video-1,223,1,0,1,256.45184282231617,84.66075334582045,1,1,['two'],223_4,13.290788629077204
5,2022-01-13 04:34:53,mycountry-poiki-puzzle-1,223,6,3,6,253.02772902673806,75.52457121876475,1,2,"['three', 'four', 'six', 'three', 'four', 'five']",223_4,18.772497905310626
6,2022-01-14 00:54:25,farm-poiki-demovideo-3,223,1,0,1,257.58722286338855,84.64598855263705,1,1,['broccoli'],223_4,13.299647504987245
7,2022-01-18 06:57:46,farm-yasmin-flashcards-3,223,7,4,7,249.51828144884385,74.28029196658692,1,3,"['rooster', 'cow', 'mare', 'sow', 'calf', 'duckling', 'duck']",223_4,19.519065456617327
8,2022-01-22 04:05:04,africanjungle-yasmin-flashcards-2,223,7,4,8,251.02031167810856,67.37982959420421,1,2,"['crocodile', 'tiger', 'elephant', 'buffalo', 'gorilla', 'hippo', 'elephant']",223_4,23.65934288004695
9,2022-01-22 16:08:22,values-all-book-27,223,1,0,1,244.63855516181286,84.81050679953805,1,1,['afraid'],223_4,13.200936556846647
0,2021-09-25 09:45:59,values-all-book-7,224,0,1,1,315.6180448503939,3.804479326000926,2,3,[],224_0,66.96725047352805
1,2021-09-29 12:37:18,colors-wendy-game-1,224,8,6,8,304.87709048014085,67.23758034411573,1,3,"['green', 'orange', 'purple', 'red', 'white', 'yellow', 'gray', 'black']",224_0,28.90738986265917
2,2021-10-03 15:46:14,mycountry-yasmin-puzzle-1,224,3,2,4,311.5881761418173,51.7368441317945,1,2,"['two', 'one', 'two']",224_0,38.20783159005191
3,2021-10-06 18:37:23,vegetables-poiki-identification-1,224,12,10,12,310.92108963524925,66.77033268293924,1,3,"['cassava', 'eggplant', 'corn', 'cassava', 'carrot', 'chayote', 'red-onions', 'mushroom', 'cauliflower', 'chili', 'lettuce', 'cabbage']",224_0,29.18773845936506
4,2021-10-09 11:16:00,fruits-wendy-identification-1,224,12,9,12,303.2485982371474,69.8499568879894,1,3,"['plum', 'coconut', 'papaya', 'watermelon', 'avocado', 'orange', 'red-currant', 'plum', 'avocado', 'papaya', 'blueberries', 'plum']",224_0,27.339963936334964
5,2021-10-12 12:30:51,values-all-book-1,224,1,0,1,309.30978549195726,83.90421014682694,1,1,['lettuce'],224_0,18.907411981032446
6,2021-10-14 03:02:43,farm-poiki-demovideo-3,224,1,0,1,307.8394987508866,83.92716540901186,1,1,['carrot'],224_0,18.893638823721492
7,2021-10-17 00:44:45,seanimals-flashcards-video-1,224,1,0,1,306.5511749657858,83.94718981428818,1,1,['seahorse'],224_0,18.8816241805557
8,2021-10-20 23:35:35,values-all-book-4,224,1,0,1,306.51387067214716,83.94776838355855,1,1,['angry'],224_0,18.881277038993478
9,2021-10-23 05:01:26,colors-poiki-game-2,224,6,3,6,307.66987458266095,73.62602114525924,1,2,"['blue', 'red', 'blue', 'white', 'blue', 'green']",224_0,25.07432538197306
0,2021-09-15 13:33:01,farm-poiki-videoclip-2,225,1,0,1,249.89977033605413,84.74468405221573,1,1,['farmer'],225_0,16.374764236294695
1,2021-09-19 18:17:27,values-all-book-12,225,1,0,1,256.1965417768869,84.66406436863605,1,1,['drawing'],225_0,16.423136046442504
2,2021-09-21 05:27:28,values-all-book-33,225,1,0,1,260.9659640214507,84.60166462707565,1,1,['help'],225_0,16.460575891378745
3,2021-09-23 10:33:36,values-all-book-10,225,1,0,1,256.3631844727755,84.6619035378991,1,1,['sleep'],225_0,16.424432544884677
4,2021-09-26 17:38:16,environment-poiki-identification-1,225,12,7,12,251.1392102269947,77.7149786338746,1,3,"['leftovers', 'broken-mirror', 'plastic-bag', 'broken-lightbulb', 'bitten-apple', 'plastic-bag', 'fishbone', 'banana-peel', 'paper-box', 'broken-lightbulb', 'banana-peel', 'broken-mirror']",225_0,20.592587487299376
5,2021-09-30 18:08:23,beach-yasmin-puzzle-1,225,4,2,4,244.35959255772306,73.62791557095042,1,2,"['four', 'one', 'two', 'three']",225_0,23.044825325053882
6,2021-10-03 22:59:33,farm-yasmin-flashcards-3,225,7,5,7,259.76715596399276,69.35950077115999,1,3,"['mare', 'foal', 'foal', 'sheep', 'rooster', 'sheep', 'chick']",225_0,25.605874204928142
7,2021-10-05 21:23:39,fruits-yasmin-flashcards-3,225,7,4,7,251.96889253517784,74.19803489752937,1,3,"['banana', 'papaya', 'pomegranate', 'dragonfruit', 'apple', 'melon', 'lemon']",225_0,22.70275372910651
8,2021-10-06 10:13:14,easter-colors-game-2,225,8,3,8,252.72693458892806,81.31831399804936,1,2,"['black', 'purple', 'green', 'purple', 'green', 'yellow', 'brown', 'black']",225_0,18.430586268794517
9,2021-10-11 06:24:29,values-all-book-4,225,0,1,1,263.38521820681325,4.5695728520064645,2,3,[],225_0,64.47983095642026
0,2021-10-13 18:10:48,farm-poiki-videoclip-1,225,1,0,1,258.841066307845,84.62960744270315,1,1,['duck'],225_1,15.382443361530054
1,2021-10-15 23:15:38,pets-yasmin-flashcards-1,225,5,4,5,248.05604971475302,65.06137116567636,1,3,"['dog', 'kitten', 'bunny', 'parrot', 'fish']",225_1,27.123385127746122
2,2021-10-19 18:48:31,travel-yasmin-book-1,225,1,0,1,252.80995474035092,84.70767331099631,1,1,['missing'],225_1,15.335603840554153
3,2021-10-23 11:49:35,polar-yasmin-flashcards-3,225,6,5,7,252.88565496095623,58.167056276300706,1,3,"['penguin-baby', 'penguin', 'seagull', 'penguin-baby', 'penguin-baby', 'snow-fox']",225_1,31.25997406137152
4,2021-10-27 00:25:55,jungle-wendy-puzzle-2,225,6,4,6,244.88770161022873,70.44239591390827,1,3,"['five', 'one', 'four', 'five', 'four', 'one']",225_1,23.89477027880698
5,2021-10-31 22:04:04,values-all-book-31,225,1,0,1,243.05495688351132,84.83004488414691,1,1,['tablet'],225_1,15.262180896663793
6,2021-11-05 02:00:26,vegetables-wendy-identification-1,225,8,9,12,256.92936579190166,45.45717254113831,1,3,"['potato', 'asparagus', 'chayote', 'peas', 'okra', 'bellpepper', 'red-onions', 'beetroot']",225_1,38.88590430246895
7,2021-11-08 05:25:39,values-all-book-23,225,1,0,1,249.1463257510289,84.75419627395415,1,1,['happy'],225_1,15.307690062779452
8,2021-11-08 20:52:42,values-all-book-29,225,1,0,1,251.76731891736753,84.72098246085638,1,1,['eat'],225_1,15.327618350638115
9,2021-11-13 00:33:26,vegetables-yasmin-flashcards-3,225,7,2,7,255.40201458262555,83.22430405152105,1,2,"['brussels-sprouts', 'broccoli', 'zucchini', 'spinach', 'leek', 'cauliflower', 'chayote']",225_1,16.225625396239316
0,2021-11-15 14:30:50,pets-yasmin-flashcards-2,225,6,1,6,256.53078315381185,86.08062479637732,1,1,"['bunny', 'parakeet', 'tortoise', 'tortoise', 'birdie', 'kitten']",225_2,14.372289011732942
1,2021-11-18 12:46:45,values-all-book-15,225,1,0,1,250.28401371972296,84.73982192863784,1,1,['goodbye'],225_2,15.176770732376633
2,2021-11-21 07:40:44,amazonjungle-yasmin-flashcards-2,225,9,3,9,252.26764354625143,83.47714151566974,1,2,"['agouti', 'toucan', 'macaw', 'maned-wolf', 'golden-lion-tamarin', 'heron', 'jabiru', 'pink-river-dolphin', 'monkey']",225_2,15.93437898015749
3,2021-11-22 10:24:32,values-all-book-3,225,0,1,1,249.32156864434432,4.75198639954271,2,3,[],225_2,63.169472049833715
4,2021-11-25 05:17:02,fruits-wendy-identification-1,225,12,10,12,254.3647643781463,69.57208610511947,1,3,"['plum', 'annona', 'avocado', 'melon', 'guava', 'blueberries', 'mango', 'orange', 'avocado', 'orange', 'plum', 'guava']",225_2,24.277412226487655
5,2021-11-27 13:44:02,fruits-wendy-identification-1,225,12,4,12,249.60608583901197,85.78225691394954,1,2,"['banana', 'strawberry', 'pear', 'cherry', 'raspberry', 'guava', 'melon', 'annona', 'pineapple', 'peach', 'mango', 'peach']",225_2,14.551309741189613
6,2021-12-02 01:27:29,vegetables-yasmin-flashcards-2,225,6,2,6,250.81031154743997,80.92713609861627,1,2,"['potato', 'zucchini', 'celery', 'pumpkin', 'corn', 'cucumber']",225_2,17.46438223038957
7,2021-12-06 18:27:32,values-all-book-6,225,1,0,1,243.54938548170466,84.82395835718818,1,1,['scared'],225_2,15.12628887524643
8,2021-12-11 16:29:14,values-all-book-24,225,1,0,1,252.59818375221647,84.71038099937543,1,1,['angry'],225_2,15.194435289934077
9,2021-12-14 08:04:37,forestanimals-kevin-1,225,1,0,1,259.72512538027195,84.6180096465402,1,1,['frog'],225_2,15.249858101635215
0,2021-12-15 19:06:04,values-all-book-5,225,1,0,1,252.73439706604938,84.70863964626686,1,1,['food'],225_3,13.420286336113705
1,2021-12-16 06:30:08,africanjungle-yasmin-flashcards-1,225,7,5,7,253.26653781060094,69.58272408539509,1,3,"['tiger', 'gorilla', 'elephant', 'gorilla', 'buffalo', 'rhino', 'buffalo']",225_3,22.49583567263677
2,2021-12-16 09:07:38,garden-yasmin-flashcards-1,225,6,3,6,256.38547027477017,75.4185767917082,1,2,"['snail', 'bee', 'frog', 'mouse', 'butterfly', 'bee']",225_3,18.9943240488489
3,2021-12-17 18:22:41,values-all-book-16,225,1,0,1,251.97780752142725,84.71830002446436,1,1,['please'],225_3,13.414490109195208
4,2021-12-17 23:11:30,values-all-book-25,225,1,0,1,250.00239376101442,84.74338621115969,1,1,['eat'],225_3,13.399438397178008
5,2021-12-21 13:22:16,cristmas-colors-game-1,225,6,3,6,246.94362015825305,75.7130696354725,1,2,"['red', 'red', 'blue', 'green', 'red', 'green']",225_3,18.817628342590325
6,2021-12-23 22:48:08,farm-poiki-demovideo-2,225,1,0,1,253.2351192675881,84.70223033760125,1,1,['lettuce'],225_3,13.424131921313071
7,2021-12-28 01:15:03,values-all-book-32,225,1,0,1,252.4496364989215,84.71227895963176,1,1,['orange'],225_3,13.418102748094764
8,2022-01-01 05:22:11,fruits-yasmin-flashcards-2,225,6,5,6,251.33732201492765,64.9107371398526,1,3,"['kiwi', 'peach', 'papaya', 'pomegranate', 'blueberries', 'melon']",225_3,25.29902783996226
9,2022-01-03 14:09:36,fruits-poiki-1,225,1,0,1,257.02530246070603,84.65330407160234,1,1,['watermelon'],225_3,13.45348768091242
0,2021-09-25 02:56:02,beach-yasmin-puzzle-1,226,4,2,4,286.8932112818231,72.48463308242069,1,2,"['four', 'three', 'two', 'two']",226_0,24.943586032088398
1,2021-09-27 18:38:01,values-all-book-33,226,1,0,1,288.6941943753697,84.21609181845423,1,1,['help'],226_0,17.904710790468272
2,2021-10-01 01:19:31,mycountry-poiki-puzzle-1,226,5,1,6,293.31113493255384,71.49409449137809,1,1,"['six', 'two', 'six', 'five', 'six']",226_0,25.537909186713954
3,2021-10-03 10:31:14,celebrations-all-videoclip-1,226,1,0,1,292.5176431037242,84.15987325956158,1,1,['birthday'],226_0,17.938441925803865
4,2021-10-08 05:47:08,fruits-yasmin-flashcards-3,226,5,1,7,295.0969778369383,63.475971678858514,1,1,"['nashi', 'annona', 'coconut', 'nashi', 'raspberry']",226_0,30.3487828742257
5,2021-10-09 14:56:09,values-all-book-4,226,1,0,1,286.77673196163255,84.24400698568571,1,1,['angry'],226_0,17.88796169012938
6,2021-10-09 19:35:14,farm-poiki-videoclip-2,226,0,1,1,301.32888233296524,4.027499714582031,2,3,[],226_0,66.0178660527916
7,2021-10-14 16:18:17,farm-yasmin-flashcards-3,226,6,4,7,288.3750348657195,61.45277223350594,1,3,"['duck', 'ram', 'duckling', 'rooster', 'hen', 'chick']",226_0,31.56270254143725
8,2021-10-15 02:54:10,values-all-book-12,226,1,0,1,289.3129274635294,84.2070443616549,1,1,['green'],226_0,17.910139264547873
9,2021-10-16 01:32:52,easter-colors-game-2,226,8,3,8,301.6214888241441,79.37886533537797,1,2,"['black', 'white', 'white', 'orange', 'purple', 'brown', 'purple', 'red']",226_0,20.80704668031403
0,2021-10-17 10:29:57,vegetables-poiki-identification-1,226,12,7,12,287.6143581738554,75.99284110171996,1,3,"['zucchini', 'pumpkin', 'corn', 'red-onions', 'cucumber', 'cauliflower', 'carrot', 'kale', 'mushroom', 'peas', 'cucumber', 'bellpepper']",226_1,21.44404402973741
1,2021-10-21 15:29:46,jungle-wendy-puzzle-2,226,6,3,6,289.4642554478886,74.29968455593342,1,2,"['four', 'two', 'four', 'six', 'six', 'two']",226_1,22.45993795720933
2,2021-10-23 05:31:01,pets-yasmin-flashcards-1,226,5,1,5,277.8746891516142,83.37423278780918,1,1,"['fish', 'fish', 'fish', 'cat', 'cat']",226_1,17.01520901808388
3,2021-10-26 12:18:07,values-all-book-22,226,1,0,1,287.29953922032865,84.23641419912178,1,1,['happy'],226_1,16.497900171296315
4,2021-10-30 17:56:14,polar-yasmin-flashcards-3,226,6,5,7,287.7615693541175,56.90500038742013,1,3,"['orca', 'puffin', 'puffin', 'snow-fox', 'seagull', 'polar-bear']",226_1,32.896748458317305
5,2021-11-02 11:12:47,values-all-book-24,226,1,0,1,289.92863051821956,84.19802198386321,1,1,['angry'],226_1,16.520935500451458
6,2021-11-03 14:39:43,fruits-kevin-identification-1,226,12,8,12,293.3680210351754,73.03322815916687,1,3,"['orange', 'banana', 'apple', 'lemon', 'tomato', 'banana', 'banana', 'apple', 'orange', 'tomato', 'grapes', 'kiwi']",226_1,23.219811795269266
7,2021-11-06 04:20:56,cristmas-colors-game-3,226,5,6,8,293.41200937422224,37.72840141922719,1,3,"['red', 'blue', 'brown', 'gray', 'black']",226_1,44.402707839233074
8,2021-11-06 07:10:41,values-all-book-7,226,1,0,1,294.4420236601766,84.13129806429976,1,1,['afraid'],226_1,16.560969852189533
9,2021-11-08 03:11:50,fruits-yasmin-flashcards-1,226,5,3,5,292.3544081827754,70.10716007220378,1,3,"['blueberries', 'melon', 'kiwi', 'peach', 'orange']",226_1,24.975452647447117
0,2021-11-09 00:53:57,travel-yasmin-book-1,226,1,0,1,288.78474001289874,84.2147690200439,1,1,['goodbye'],226_2,19.872162742564754
1,2021-11-11 01:14:23,vegetables-yasmin-flashcards-3,226,5,5,7,283.93662964365785,45.62279166313253,1,3,"['brussels-sprouts', 'asparagus', 'bellpepper', 'lettuce', 'kale']",226_2,43.02734915671158
2,2021-11-11 08:31:52,amazonjungle-yasmin-flashcards-2,226,5,3,9,283.9157332732306,46.633715777168085,1,2,"['sloth', 'fugu', 'manatee', 'tapir', 'maned-wolf']",226_2,42.42079468829024
3,2021-11-14 17:01:14,easter-colors-game-3,226,7,4,8,293.2728242176366,65.73424437722322,1,2,"['blue', 'white', 'green', 'black', 'white', 'gray', 'yellow']",226_2,30.96047752825716
4,2021-11-18 03:49:05,forestanimals-kevin-1,226,1,0,1,288.2434659045077,84.2226704243161,1,1,['bear'],226_2,19.867421900001432
5,2021-11-22 04:42:24,values-all-book-15,226,1,0,1,289.5551175394265,84.20349764980173,1,1,['goodbye'],226_2,19.878925564710055
6,2021-11-25 04:17:43,values-all-book-3,226,1,0,1,288.3812373210425,84.22066067284683,1,1,['happy'],226_2,19.868627750882997
7,2021-11-25 19:10:30,pets-yasmin-flashcards-2,226,6,4,6,273.3887260416608,69.52704516914207,1,3,"['parakeet', 'fish', 'birdie', 'guinea-pig', 'tortoise', 'hamster']",226_2,28.684797053105854
8,2021-11-26 12:43:16,fruits-wendy-identification-1,226,6,6,12,291.4892683886841,38.46285569096414,2,2,"['lime', 'blueberries', 'guava', 'papaya', 'melon', 'dragonfruit']",226_2,47.323310740012616
9,2021-12-01 10:54:42,vegetables-yasmin-flashcards-2,226,4,5,6,284.8052992125034,37.132145690583855,1,3,"['carrot', 'potato', 'corn', 'lettuce']",226_2,48.121736740240785
0,2021-09-23 10:22:28,vegetables-yasmin-flashcards-3,227,7,2,7,287.86191100467045,82.04399155788235,1,2,"['zucchini', 'okra', 'red-onions', 'spinach', 'brussels-sprouts', 'pumpkin', 'mushroom']",227_0,17.207007786509507
1,2021-09-26 17:57:00,values-all-book-29,227,1,0,1,293.10280868590235,84.1512039403067,1,1,['food'],227_0,15.942680357054897
2,2021-09-29 04:31:10,values-all-book-39,227,1,0,1,293.6021029652048,84.14379311968925,1,1,['eat'],227_0,15.947126849425368
3,2021-09-30 19:26:57,colors-kevin-game-4,227,6,6,8,292.3994492501694,47.77084516095132,1,3,"['red', 'gray', 'orange', 'gray', 'black', 'brown']",227_0,37.77089562466813
4,2021-10-05 01:32:36,farm-poiki-videoclip-2,227,1,0,1,283.4628188312686,84.29181365006887,1,1,['farmer'],227_0,15.858314531197593
5,2021-10-09 18:23:12,values-all-book-33,227,1,0,1,287.2894421748653,84.2365609705743,1,1,['help'],227_0,15.891466138894335
6,2021-10-11 00:25:55,pirates-all-puzzle-2 ,227,6,7,8,282.1910030924497,44.19055874780126,1,3,"['eight', 'two', 'eight', 'four', 'five', 'one']",227_0,39.91906747255816
7,2021-10-12 17:46:01,fruits-yasmin-flashcards-3,227,7,2,7,293.6178317417494,81.81997072817151,1,2,"['raspberry', 'kiwi', 'tomato', 'mango', 'kiwi', 'cantaloupe', 'cherry']",227_0,17.34142028433601
8,2021-10-14 08:03:01,fruits-wendy-identification-1,227,11,6,12,286.14288060650995,72.06682929689495,1,2,"['apple', 'pomegranate', 'tangerine', 'orange', 'lime', 'coconut', 'papaya', 'blueberries', 'banana', 'papaya', 'nashi']",227_0,23.193305143101945
9,2021-10-19 06:20:23,vegetables-yasmin-flashcards-2,227,6,3,6,285.26146021374836,74.4493647966865,1,2,"['kale', 'pumpkin', 'cabbage', 'mushroom', 'bellpepper', 'mushroom']",227_0,21.76378384322702
0,2021-09-18 19:06:51,pirate-all-puzzle-1,228,8,4,8,268.5619173992663,76.7276629020351,1,2,"['eight', 'three', 'five', 'seven', 'seven', 'seven', 'five', 'four']",228_0,22.063107465130464
1,2021-09-22 12:16:55,polar-yasmin-flashcards-2,228,6,4,6,267.11883776653303,69.73704898691263,1,3,"['penguin', 'penguin-baby', 'penguin-baby', 'penguin', 'seal', 'penguin']",228_0,26.25747581420395
2,2021-09-24 04:22:46,values-all-book-38,228,1,0,1,270.69361262777306,84.47082734849072,1,1,['sad'],228_0,17.4172087972571
3,2021-09-25 19:39:26,fruits-wendy-identification-1,228,12,8,12,274.7095412945209,73.96211861665356,1,3,"['apple', 'blueberries', 'cherry', 'blueberries', 'apple', 'melon', 'plum', 'guava', 'annona', 'papaya', 'papaya', 'pineapple']",228_0,23.722434036359395
4,2021-09-29 13:07:07,values-all-book-6,228,1,0,1,276.1913756895431,84.39476460104311,1,1,['scared'],228_0,17.462846445725667
5,2021-10-03 15:02:01,farm-yasmin-flashcards-3,228,5,2,7,272.5224625187432,59.76220221305329,1,2,"['duck', 'goat', 'hen', 'duck', 'foal']",228_0,32.242383878519554
6,2021-10-04 08:15:50,values-all-book-20,228,0,1,1,268.86600425107486,4.495774017480769,2,3,[],228_0,65.40224079586307
7,2021-10-08 17:23:28,values-all-book-22,228,1,0,1,263.18175033657076,84.57228328976413,1,1,['happy'],228_0,17.356335232493052
8,2021-10-11 23:40:17,mycountry-poiki-puzzle-1,228,6,4,6,273.13215158486645,69.5357344890654,1,3,"['three', 'six', 'three', 'one', 'one', 'three']",228_0,26.37826451291229
9,2021-10-13 12:12:54,vegetables-yasmin-identification-1,228,12,2,12,277.04990128121693,89.84895337671298,1,1,"['potato', 'chili', 'chili', 'corn', 'potato', 'bellpepper', 'chili', 'potato', 'corn', 'lettuce', 'corn', 'lettuce']",228_0,14.190333180323739
0,2021-09-17 02:12:26,fruits-kevin-identification-1,229,12,5,12,286.7544238216409,81.36945936664151,1,2,"['orange', 'grapes', 'orange', 'lemon', 'tomato', 'kiwi', 'tomato', 'kiwi', 'apple', 'lemon', 'tomato', 'kiwi']",229_0,16.837388289295735
1,2021-09-21 19:54:04,farm-poiki-videoclip-1,229,1,0,1,292.17975708151613,84.16487120344821,1,1,['farm'],229_0,15.16014118721171
2,2021-09-24 10:35:51,polar-yasmin-flashcards-2,229,4,3,6,285.2670214745891,47.78250151521908,1,2,"['seal', 'seagull', 'penguin', 'penguin']",229_0,36.98956300014919
3,2021-09-26 15:22:48,fruits-yasmin-flashcards-3,229,7,2,7,299.603307676014,81.58231170120699,1,2,"['blueberries', 'orange', 'pear', 'caju', 'banana', 'red-currant', 'red-currant']",229_0,16.709676888556444
4,2021-09-28 04:09:31,pirate-all-puzzle-1,229,8,5,8,286.43276770691864,72.01797235316977,1,3,"['seven', 'five', 'one', 'six', 'five', 'four', 'three', 'one']",229_0,22.44828049737878
5,2021-10-01 11:28:33,values-all-book-22,229,1,0,1,284.10433319559036,84.28260250494196,1,1,['sad'],229_0,15.08950240631546
6,2021-10-01 12:37:27,farm-yasmin-flashcards-3,229,5,3,7,283.9468814111861,54.76525913595046,1,2,"['goat', 'bird', 'ox', 'goat', 'goat']",229_0,32.79990842771036
7,2021-10-06 02:04:00,farm-poiki-demovideo-2,229,1,0,1,287.4535076363953,84.23417546297617,1,1,['potato'],229_0,15.118558631494938
8,2021-10-09 04:05:34,values-all-book-20,229,1,0,1,287.95323291066575,84.22690107857004,1,1,['stressed'],229_0,15.122923262138617
9,2021-10-09 04:14:46,values-all-book-6,229,1,0,1,296.7121527016998,84.09734794586,1,1,['afraid'],229_0,15.200655141764642
0,2021-10-09 11:43:43,theatre-all-videoclip-1,229,0,1,1,281.1232394064783,4.325229916882236,2,3,[],229_1,69.00116093789036
1,2021-10-12 11:48:15,pets-yasmin-flashcards-1,229,3,4,5,292.5778466759843,31.69976676838419,1,3,"['dog', 'cat', 'kitten']",229_1,52.57643882698918
2,2021-10-13 16:45:12,values-all-book-3,229,1,0,1,286.849789841905,84.24294678940305,1,1,['happy'],229_1,21.050530814377872
3,2021-10-15 08:36:18,amazonjungle-yasmin-flashcards-1,229,6,3,8,280.0817224008716,60.27542135593074,1,2,"['jaguar', 'possum', 'manatee', 'crocodile', 'macaw', 'toucan']",229_1,35.43104607446126
4,2021-10-19 17:30:33,easter-colors-game-2,229,6,4,8,289.4343603508118,55.89428963491032,1,2,"['yellow', 'blue', 'yellow', 'orange', 'purple', 'black']",229_1,38.059725107073504
5,2021-10-23 15:58:51,values-all-book-40,229,1,0,1,286.3254408251122,84.25055001469691,1,1,['stressed'],229_1,21.045968879201553
6,2021-10-26 05:54:40,fruits-yasmin-identification-1,229,10,9,12,290.3764048984527,57.186269662716334,1,3,"['apple', 'tomato', 'melon', 'melon', 'mango', 'papaya', 'mango', 'blueberries', 'lemon', 'strawberry']",229_1,37.284537090389904
7,2021-10-30 15:12:32,farm-poiki-demovideo-4,229,1,0,1,281.22164961564795,84.32382990122008,1,1,['onion'],229_1,21.00200094728765
8,2021-11-02 13:05:37,easter-colors-game-1,229,6,5,6,287.2287593791594,63.71290637949361,1,3,"['red', 'yellow', 'yellow', 'yellow', 'red', 'yellow']",229_1,33.36855506032354
9,2021-11-03 22:48:09,values-all-book-13,229,1,0,1,291.06514460280533,84.18131737587008,1,1,['help'],229_1,21.087508462497652
0,2021-09-25 23:12:34,easter-colors-game-2,230,8,3,8,272.5211638741846,80.57437373167168,1,2,"['purple', 'orange', 'red', 'purple', 'yellow', 'blue', 'green', 'green']",230_0,20.931486655127046
1,2021-09-26 06:24:09,farm-yasmin-flashcards-3,230,6,4,7,272.84556947674815,62.03612212206441,1,3,"['rooster', 'foal', 'hen', 'billygoat', 'ox', 'bird']",230_0,32.054437620891406
2,2021-09-26 14:45:16,values-all-book-6,230,1,0,1,261.51946090451065,84.59434853190075,1,1,['afraid'],230_0,18.519501774989607
3,2021-10-01 02:21:29,polar-yasmin-flashcards-2,230,6,2,6,267.65555370708455,80.38592955445029,1,2,"['snow-fox', 'polar-bear', 'puffin', 'polar-bear', 'seagull', 'walrus']",230_0,21.044553161459884
4,2021-10-03 20:32:12,fruits-yasmin-flashcards-3,230,6,2,7,259.83422563792374,71.64288248250543,1,2,"['kiwi', 'pear', 'melon', 'apple', 'raspberry', 'banana']",230_0,26.2903814046268
5,2021-10-08 05:45:30,pirate-all-puzzle-1,230,8,3,8,270.3069272839851,80.66037825988639,1,2,"['three', 'seven', 'eight', 'six', 'one', 'three', 'eight', 'four']",230_0,20.879883938198226
6,2021-10-12 05:02:32,values-all-book-20,230,0,1,1,266.98365523495784,4.521291222172186,2,3,[],230_0,66.56333616082675
7,2021-10-15 21:01:48,easter-colors-game-2,230,6,4,8,270.02585283414055,56.67124546002041,1,2,"['black', 'white', 'green', 'yellow', 'purple', 'green']",230_0,35.27336361811781
8,2021-10-20 15:49:54,cristmas-colors-game-2,230,7,5,8,271.2376825271237,62.62431170090539,1,3,"['blue', 'black', 'red', 'black', 'brown', 'orange', 'purple']",230_0,31.701523873586826
9,2021-10-22 09:15:24,values-all-book-22,230,1,0,1,276.793255905032,84.38634458117151,1,1,['sad'],230_0,18.64430414542715
0,2021-10-25 12:25:32,mycountry-wendy-puzzle-1,230,8,3,8,272.79783129581944,80.56357821011292,1,2,"['six', 'one', 'four', 'seven', 'two', 'five', 'four', 'eight']",230_1,20.34135287759646
1,2021-10-30 01:14:12,vegetables-yasmin-flashcards-1,230,4,3,5,263.0888796096248,55.02670104350525,1,3,"['broccoli', 'mushroom', 'broccoli', 'corn']",230_1,35.663479177561065
