index,TimeStamp,Activity_ID,User_ID,Hits,Misses,Max_Hits,GamePlayTime,Course_ID,Words_List
2040,1618836755.0,farm-poiki-videoclip-2,204,0,0,1,315.46474936388705,204_0,[]
2041,1613023059.0,pirates-all-puzzle-2 ,204,5,1,8,308.20229411926016,204_0,"['three', 'eight', 'three', 'eight', 'two']"
2042,1629976610.0,values-all-book-29,204,0,0,1,314.4504030201741,204_0,[]
2043,1626485568.0,fruits-yasmin-flashcards-3,204,5,1,7,305.70848725129486,204_0,"['', 'pomegranate', 'pomegranate', 'pineapple', 'guava']"
2044,1624711554.0,fruits-wendy-identification-1,204,9,3,12,312.61208411935786,204_0,"['kiwi', 'peach', 'pineapple', 'grapes', 'annona', 'avocado', 'red-currant', 'peach', 'apple']"
2045,1627519221.0,colors-kevin-game-4,204,4,1,8,313.2078249935998,204_0,"['brown', 'white', 'orange', 'beige']"
2046,1626662043.0,vegetables-yasmin-flashcards-2,204,4,2,6,313.21490697489554,204_0,"['corn', 'zucchini', 'beetroot', 'cabbage']"
2047,1611989466.0,vegetables-yasmin-flashcards-3,204,6,2,7,308.1934164074065,204_0,"['chayote', 'kale', 'cucumber', 'red-onions', 'portobello', 'broccoli']"
2048,1626642289.0,values-all-book-33,204,0,0,1,309.1070516703928,204_0,[]
2049,1628091571.0,values-all-book-39,204,0,0,1,308.28474225126786,204_0,[]
2050,1626052602.0,farm-poiki-demovideo-3,205,0,0,1,297.8669809613331,205_0,[]
2051,1620189103.0,values-all-book-20,205,0,0,1,291.96908211313905,205_0,[]
2052,1624715523.0,fruits-yasmin-flashcards-3,205,5,1,7,301.0015518368716,205_0,"['avocado', 'lemon', 'tomato', 'plum', 'banana']"
2053,1611714172.0,polar-yasmin-flashcards-2,205,4,1,6,296.0224084488194,205_0,"['seal', 'polar-bear', 'sealion', 'sealion']"
2054,1626442562.0,celebrations-all-videoclip-1,205,0,0,1,297.65986573046035,205_0,[]
2055,1615310598.0,values-all-book-22,205,0,0,1,300.7208012396734,205_0,[]
2056,1626903278.0,farm-yasmin-flashcards-3,205,4,2,7,293.832271874405,205_0,"['bird', 'bird', 'sheep', 'turkey']"
2057,1623581269.0,values-all-book-6,205,0,0,1,300.1786350401291,205_0,[]
2058,1620783286.0,vegetables-yasmin-identification-1,205,8,4,12,294.78703866392516,205_0,"['onion', 'beetroot', 'corn', 'corn', 'chili', 'corn', 'cassava', 'onion']"
2059,1621380518.0,pirate-all-puzzle-1,205,6,2,8,301.8028563457336,205_0,"['one', 'two', 'four', 'three', 'three', 'three']"
2060,1611153784.0,fruits-yasmin-flashcards-3,206,5,0,7,283.90908257237123,206_0,"['lime', 'orange', 'peach', 'blueberries', 'tangerine']"
2061,1610403708.0,polar-yasmin-flashcards-2,206,5,1,6,282.5672193237825,206_0,"['sealion', 'polar-bear', 'penguin', 'snow-fox', 'sealion']"
2062,1609825666.0,pirate-all-puzzle-1,206,5,2,8,277.48849436645736,206_0,"['one', 'one', 'seven', 'two', 'four']"
2063,1626690802.0,values-all-book-6,206,0,0,1,272.3535603831997,206_0,[]
2064,1612567445.0,farm-poiki-demovideo-3,206,0,0,1,283.80132577872894,206_0,[]
2065,1612220955.0,celebrations-all-videoclip-1,206,0,0,1,276.67476486147166,206_0,[]
2066,1618033855.0,farm-yasmin-flashcards-3,206,4,1,7,279.1601691860129,206_0,"['duck', 'mare', 'sheep', 'sheep']"
2067,1631172708.0,values-all-book-22,206,0,0,1,283.48968158691065,206_0,[]
2068,1629137971.0,vegetables-yasmin-identification-1,206,9,3,12,270.6338357666503,206_0,"['chili', 'eggplant', 'corn', 'potato', 'eggplant', 'cauliflower', 'cassava', 'corn', 'corn']"
2069,1616442628.0,values-all-book-20,206,0,0,1,285.6164878027113,206_0,[]
2070,1627671959.0,values-all-book-7,207,0,0,1,325.28912863228896,207_0,[]
2071,1611383177.0,colors-wendy-game-1,207,5,2,8,329.6327521797844,207_0,"['green', 'white', 'blue', 'white', 'black']"
2072,1618188547.0,fruits-yasmin-flashcards-2,207,3,1,6,322.04386310923724,207_0,"['orange', 'red-currant', 'tangerine']"
2073,1622338011.0,colors-poiki-game-2,207,4,1,6,322.09518137394423,207_0,"['green', 'white', 'black', 'green']"
2074,1631362127.0,fruits-wendy-identification-1,207,6,2,12,326.85132222285307,207_0,"['annona', 'banana', 'pear', 'melon', 'nashi', 'annona']"
2075,1610576834.0,seanimals-flashcards-video-1,207,0,0,1,310.40187209454416,207_0,[]
2076,1618640387.0,values-all-book-1,207,0,0,1,316.5018130223899,207_0,[]
2077,1629884794.0,fruits-yasmin-identification-1,207,8,4,12,329.18748347736977,207_0,"['pineapple', 'raspberry', 'kiwi', 'mango', 'banana', 'blueberries', 'melon', 'papaya']"
2078,1610109129.0,values-all-book-4,207,0,0,1,318.2437945076306,207_0,[]
2079,1622778676.0,farm-poiki-demovideo-3,207,0,0,1,327.88368486178337,207_0,[]
2080,1618351572.0,easter-colors-game-2,208,5,2,8,317.4230157198448,208_0,"['orange', 'black', 'green', 'black', 'blue']"
2081,1621918170.0,values-all-book-29,208,0,0,1,318.3232969371303,208_0,[]
2082,1625090280.0,colors-kevin-game-4,208,3,2,8,319.8736943170385,208_0,"['gray', 'gray', 'purple']"
2083,1618513451.0,farm-poiki-videoclip-2,208,0,0,1,313.0488032641664,208_0,[]
2084,1629273828.0,values-all-book-32,208,0,0,1,311.43926998623516,208_0,[]
2085,1630685223.0,easter-colors-game-2,208,6,3,8,320.2642782050118,208_0,"['green', 'red', 'blue', 'purple', 'orange', 'blue']"
2086,1631335794.0,values-all-book-39,208,0,0,1,315.46141701484913,208_0,[]
2087,1610711441.0,values-all-book-33,208,0,0,1,319.44702553308764,208_0,[]
2088,1628049537.0,vegetables-yasmin-identification-1,208,8,1,12,329.05002689034046,208_0,"['chili', 'corn', 'carrot', 'cassava', 'eggplant', 'beetroot', 'onion', 'mushroom']"
2089,1628970548.0,pirates-all-puzzle-2 ,208,5,2,8,326.08427763218907,208_0,"['eight', 'seven', 'five', 'three', 'two']"
2090,1612720639.0,values-all-book-39,209,0,0,1,331.33733720860414,209_0,[]
2091,1630368523.0,fruits-yasmin-flashcards-3,209,3,2,7,328.8138132652376,209_0,"['lemon', 'lemon', 'pear']"
2092,1612315118.0,farm-poiki-videoclip-2,209,0,0,1,333.62691178956624,209_0,[]
2093,1614093160.0,vegetables-yasmin-flashcards-3,209,5,2,7,328.0314226136589,209_0,"['lettuce', 'corn', 'cucumber', 'okra', 'portobello']"
2094,1630681503.0,colors-kevin-game-4,209,7,2,8,335.00104070934276,209_0,"['beige', 'black', 'beige', 'purple', 'gray', 'green', 'gray']"
2095,1627915490.0,values-all-book-33,209,0,0,1,328.56275045665393,209_0,[]
2096,1622279159.0,fruits-wendy-identification-1,209,8,1,12,341.79262726058676,209_0,"['peach', 'lemon', 'kiwi', 'melon', 'watermelon', 'banana', 'plum', 'annona']"
2097,1615877720.0,values-all-book-29,209,0,0,1,332.96218592365454,209_0,[]
2098,1615099710.0,pirates-all-puzzle-2 ,209,6,2,8,336.3273330169613,209_0,"['eight', 'one', 'three', 'eight', 'two', 'four']"
2099,1618434594.0,values-all-book-32,209,0,0,1,326.5394962733869,209_0,[]
2100,1609696386.0,pirate-all-puzzle-1,210,6,1,8,249.962546188922,210_0,"['two', 'four', 'two', 'six', 'six', 'three']"
2101,1623605104.0,polar-yasmin-flashcards-2,210,5,1,6,244.6521121972524,210_0,"['penguin-baby', 'puffin', 'seal', 'seal', 'seal']"
2102,1610639867.0,values-all-book-6,210,0,0,1,261.25574454785897,210_0,[]
2103,1626653328.0,easter-colors-game-2,210,6,0,8,251.43026155166152,210_0,"['blue', 'purple', 'orange', 'brown', 'red', 'red']"
2104,1611052530.0,fruits-yasmin-flashcards-3,210,5,0,7,254.99680940808597,210_0,"['cherry', 'blueberries', 'avocado', 'dragonfruit', 'pomegranate']"
2105,1609724339.0,values-all-book-38,210,0,0,1,241.88536215775463,210_0,[]
2106,1615807855.0,easter-colors-game-2,210,7,1,8,242.10643112585905,210_0,"['white', 'yellow', 'black', 'orange', 'black', 'orange', 'purple']"
2107,1626627608.0,values-all-book-22,210,0,0,1,252.0860448237866,210_0,[]
2108,1627956591.0,farm-yasmin-flashcards-3,210,5,1,7,243.48076542169102,210_0,"['duck', 'sow', 'hen', 'piglet', 'chick']"
2109,1620743919.0,values-all-book-20,210,0,0,1,247.21923362733406,210_0,[]
2110,1630299082.0,values-all-book-38,211,0,0,1,285.8008202189096,211_0,[]
2111,1612035846.0,values-all-book-6,211,0,0,1,296.53487698212945,211_0,[]
2112,1616862315.0,polar-yasmin-flashcards-2,211,4,1,6,286.23828908631737,211_0,"['puffin', 'penguin', 'sealion', 'puffin']"
2113,1625910480.0,farm-yasmin-flashcards-3,211,5,3,7,275.3453792846952,211_0,"['ram', 'goat', 'horse', 'ewe', 'sow']"
2114,1616665013.0,fruits-wendy-identification-1,211,9,4,12,283.40758526956864,211_0,"['mango', 'papaya', 'papaya', 'strawberry', 'watermelon', 'banana', 'dragonfruit', 'melon', 'pineapple']"
2115,1612719652.0,mycountry-poiki-puzzle-1,211,3,0,6,289.5694285700412,211_0,"['three', 'two', 'four']"
2116,1622319277.0,values-all-book-20,211,0,0,1,283.3330734279679,211_0,[]
2117,1610884267.0,pirate-all-puzzle-1,211,6,1,8,288.35515184900254,211_0,"['seven', 'six', 'seven', 'six', 'four', 'four']"
2118,1617766795.0,values-all-book-22,211,0,0,1,291.9102407203435,211_0,[]
2119,1615125278.0,vegetables-yasmin-identification-1,211,7,3,12,288.91287841019204,211_0,"['carrot', 'eggplant', 'cassava', 'carrot', 'beetroot', 'cauliflower', 'carrot']"
2120,1616853291.0,vegetables-yasmin-flashcards-1,212,4,0,5,245.68785029511972,212_0,"['lettuce', 'broccoli', 'lettuce', 'corn']"
2121,1620253506.0,farm-poiki-videoclip-2,212,0,0,1,251.25010631833038,212_0,[]
2122,1621373541.0,values-all-book-39,212,0,0,1,247.04644381719447,212_0,[]
2123,1611367207.0,hygiene-all-puzzle-1,212,9,2,10,259.3825933165408,212_0,"['three', 'seven', 'three', 'eight', 'one', 'three', 'four', 'nine', 'three']"
2124,1616492268.0,environment-yasmin-identification-1,212,8,2,12,250.90157481241073,212_0,"['bitten-apple', 'melted-icecream', 'banana-peel', 'fishbone', 'fishbone', 'banana-peel', 'leftovers', 'bitten-apple']"
2125,1618003569.0,values-all-book-29,212,0,0,1,258.3013721035935,212_0,[]
2126,1618438272.0,values-all-book-32,212,0,0,1,248.94108593432907,212_0,[]
2127,1620139400.0,colors-kevin-game-4,212,5,1,8,253.71568215630688,212_0,"['green', 'yellow', 'black', 'blue', 'beige']"
2128,1618938597.0,forest-yasmin-flashcards-3,212,5,1,8,244.4179313073344,212_0,"['bat', 'snake', 'goose', 'snake', 'wildboar']"
2129,1611138194.0,pirates-all-puzzle-2 ,212,5,0,8,250.29666829209987,212_0,"['one', 'three', 'one', 'four', 'five']"
2130,1614359433.0,easter-colors-game-1,213,5,0,6,276.50263955505153,213_0,"['black', 'red', 'blue', 'blue', 'red']"
2131,1623780843.0,pirates-all-puzzle-2 ,213,6,2,8,282.1877859074661,213_0,"['eight', 'five', 'one', 'one', 'one', 'two']"
2132,1627870726.0,values-all-book-33,213,0,0,1,276.5665685561436,213_0,[]
2133,1620835655.0,colors-kevin-game-4,213,5,1,8,273.62354731171604,213_0,"['red', 'blue', 'yellow', 'beige', 'white']"
2134,1612782372.0,values-all-book-29,213,0,0,1,275.54904440530663,213_0,[]
2135,1611059255.0,farm-poiki-videoclip-2,213,0,0,1,286.8608506205089,213_0,[]
2136,1612953179.0,easter-colors-game-2,213,7,3,8,277.0135563844092,213_0,"['black', 'brown', 'black', 'yellow', 'black', 'black', 'purple']"
2137,1618011338.0,fruits-wendy-identification-1,213,8,3,12,275.64534685278926,213_0,"['strawberry', 'peach', 'mango', 'pear', 'raspberry', 'mango', 'blueberries', 'nashi']"
2138,1622027645.0,values-all-book-39,213,0,0,1,277.70738875153137,213_0,[]
2139,1624223605.0,mycountry-wendy-puzzle-1,213,6,1,8,290.04646815789084,213_0,"['three', 'three', 'five', 'two', 'one', 'three']"
2140,1621122063.0,polar-yasmin-flashcards-2,214,4,2,6,336.1020558673987,214_0,"['seagull', 'sealion', 'polar-bear', 'walrus']"
2141,1622029513.0,values-all-book-22,214,0,0,1,327.1842742178283,214_0,[]
2142,1617306026.0,fruits-yasmin-flashcards-3,214,4,1,7,322.6968800429354,214_0,"['tangerine', 'blueberries', 'avocado', 'cantaloupe']"
2143,1624253306.0,farm-yasmin-flashcards-3,214,2,2,7,329.05400464441664,214_0,"['duckling', 'mare']"
2144,1625611516.0,values-all-book-6,214,0,0,1,336.73271150781096,214_0,[]
2145,1618412133.0,pirate-all-puzzle-1,214,6,3,8,330.32039779759765,214_0,"['five', 'one', 'one', 'four', 'six', 'seven']"
2146,1627563637.0,farm-poiki-demovideo-3,214,0,0,1,331.1053721041254,214_0,[]
2147,1625989998.0,vegetables-yasmin-identification-1,214,9,3,12,329.78382484798465,214_0,"['eggplant', 'bellpepper', 'onion', 'cassava', 'bellpepper', 'beetroot', 'potato', 'bellpepper', 'beetroot']"
2148,1629555204.0,celebrations-all-videoclip-1,214,0,0,1,326.9138296452793,214_0,[]
2149,1619844825.0,values-all-book-20,214,0,0,1,330.38354728875487,214_0,[]
2150,1617150581.0,farm-poiki-videoclip-2,215,0,0,1,304.44211015803927,215_0,[]
2151,1626727631.0,easter-colors-game-1,215,5,1,6,308.1858405604513,215_0,"['white', 'blue', 'yellow', 'blue', 'red']"
2152,1610330447.0,values-all-book-4,215,0,0,1,309.6430724230964,215_0,[]
2153,1618007550.0,fruits-yasmin-flashcards-3,215,3,0,7,311.9567846876595,215_0,"['raspberry', 'blueberries', 'plum']"
2154,1631161406.0,farm-poiki-demovideo-2,215,0,0,1,311.89668102451355,215_0,[]
2155,1617085001.0,vegetables-yasmin-identification-1,215,7,2,12,307.3240231163494,215_0,"['onion', 'carrot', 'potato', 'mushroom', 'beetroot', 'cauliflower', 'chili']"
2156,1620855204.0,values-all-book-12,215,0,0,1,303.060353223481,215_0,[]
2157,1615034399.0,farm-yasmin-flashcards-3,215,4,2,7,307.53054160162714,215_0,"['turkey', 'ewe', 'lamb', 'ewe']"
2158,1611202917.0,values-all-book-33,215,0,0,1,308.07695173641065,215_0,[]
2159,1611956803.0,beach-yasmin-puzzle-1,215,3,1,4,300.6095732969176,215_0,"['one', 'four', 'four']"
2160,1619145622.0,pirates-all-puzzle-2 ,216,4,3,8,353.5168104951619,216_0,"['four', 'six', 'seven', 'five']"
2161,1623220302.0,vegetables-yasmin-flashcards-2,216,4,2,6,359.82098285703995,216_0,"['cabbage', 'zucchini', 'zucchini', 'kale']"
2162,1621596260.0,colors-kevin-game-4,216,3,1,8,350.72715377729145,216_0,"['red', 'red', 'blue']"
2163,1620996202.0,farm-poiki-videoclip-2,216,0,0,1,354.3940755344381,216_0,[]
2164,1611972305.0,fruits-wendy-identification-1,216,7,5,12,356.46352047842777,216_0,"['kiwi', 'plum', 'coconut', 'avocado', 'blueberries', 'nashi', 'strawberry']"
2165,1610389549.0,values-all-book-29,216,0,0,1,354.60664454637214,216_0,[]
2166,1617449306.0,cristmas-colors-game-2,216,5,3,8,348.6584273285611,216_0,"['purple', 'red', 'purple', 'blue', 'brown']"
2167,1630391922.0,values-all-book-39,216,0,0,1,355.23896731027946,216_0,[]
2168,1613483561.0,values-all-book-33,216,0,0,1,347.4764656691688,216_0,[]
2169,1615466534.0,fruits-kevin-identification-1,216,8,6,12,343.2036862973858,216_0,"['banana', 'kiwi', 'lemon', 'lemon', 'apple', 'grapes', 'kiwi', 'tomato']"
2170,1620208251.0,values-all-book-6,217,0,0,1,283.1061411580348,217_0,[]
2171,1629765004.0,values-all-book-20,217,0,0,1,287.28013164080284,217_0,[]
2172,1630491453.0,farm-yasmin-flashcards-3,217,5,1,7,295.1238344531594,217_0,"['hen', 'chick', 'goatling', 'ram', 'duck']"
2173,1609525900.0,polar-yasmin-flashcards-2,217,3,1,6,286.99970690797886,217_0,"['penguin-baby', 'walrus', 'penguin']"
2174,1623860867.0,values-all-book-38,217,0,0,1,290.69882558883677,217_0,[]
2175,1614732633.0,easter-colors-game-2,217,5,1,8,288.7810836354086,217_0,"['red', 'red', 'yellow', 'orange', 'black']"
2176,1624006881.0,values-all-book-22,217,0,0,1,293.1760674966037,217_0,[]
2177,1625965935.0,easter-colors-game-2,217,6,2,8,284.3188490606011,217_0,"['yellow', 'red', 'orange', 'white', 'purple', 'brown']"
2178,1629164910.0,pirate-all-puzzle-1,217,5,2,8,285.22870093412007,217_0,"['eight', 'eight', 'three', 'eight', 'two']"
2179,1624648388.0,fruits-yasmin-flashcards-3,217,4,1,7,289.0342092412953,217_0,"['passionfruit', 'plum', 'orange', 'dragonfruit']"
2180,1628279665.0,values-all-book-12,218,0,0,1,274.08228174400506,218_0,[]
2181,1626888946.0,farm-yasmin-flashcards-3,218,3,1,7,264.4539665387077,218_0,"['piglet', 'goose', 'duckling']"
2182,1613060082.0,values-all-book-4,218,0,0,1,264.92050926812345,218_0,[]
2183,1610465670.0,farm-poiki-demovideo-4,218,0,0,1,270.90567318424826,218_0,[]
2184,1625875747.0,farm-poiki-videoclip-2,218,0,0,1,273.20439557089145,218_0,[]
2185,1621156639.0,vegetables-yasmin-flashcards-3,218,4,1,7,275.37716898161204,218_0,"['carrot', 'cucumber', 'leek', 'celery']"
2186,1631619712.0,easter-colors-game-1,218,4,2,6,267.18277228385614,218_0,"['white', 'red', 'yellow', 'black']"
2187,1613152628.0,beach-yasmin-puzzle-1,218,2,1,4,269.86525152952294,218_0,"['one', 'two']"
2188,1618038447.0,values-all-book-10,218,0,0,1,267.4872962497154,218_0,[]
2189,1615877171.0,values-all-book-33,218,0,0,1,265.8353602369599,218_0,[]
2190,1628977749.0,polar-yasmin-flashcards-2,219,3,0,6,281.8434222368276,219_0,"['snow-fox', 'seal', 'walrus']"
2191,1620220551.0,values-all-book-6,219,0,0,1,275.17270031733165,219_0,[]
2192,1629752642.0,pirate-all-puzzle-1,219,5,1,8,279.58479301351804,219_0,"['six', 'eight', 'seven', 'two', 'two']"
2193,1625175426.0,easter-colors-game-2,219,7,1,8,286.28489521147606,219_0,"['red', 'brown', 'black', 'black', 'blue', 'yellow', 'yellow']"
2194,1631640566.0,easter-colors-game-2,219,7,0,8,288.8853336583427,219_0,"['blue', 'green', 'orange', 'brown', 'blue', 'green', 'yellow']"
2195,1622794121.0,values-all-book-22,219,0,0,1,278.6763022823459,219_0,[]
2196,1631138481.0,farm-yasmin-flashcards-3,219,5,1,7,280.6504482714932,219_0,"['goat', 'goose', 'goose', 'goat', 'ewe']"
2197,1613341424.0,values-all-book-38,219,0,0,1,280.83289329921945,219_0,[]
2198,1619289061.0,fruits-yasmin-flashcards-3,219,4,0,7,281.67712205694335,219_0,"['raspberry', 'khaki', 'apple', 'apple']"
2199,1622319952.0,values-all-book-20,219,0,0,1,292.00376427267366,219_0,[]
2200,1631185853.0,farm-yasmin-flashcards-3,220,4,0,7,287.09932617820374,220_0,"['goat', 'ram', 'pig', 'mare']"
2201,1622086915.0,polar-yasmin-flashcards-2,220,1,2,6,286.7402092478937,220_0,['polar-bear']
2202,1628679954.0,values-all-book-20,220,0,0,1,280.5609895800217,220_0,[]
2203,1623430989.0,farm-poiki-demovideo-3,220,0,0,1,287.00462308656546,220_0,[]
2204,1620856948.0,pirate-all-puzzle-1,220,6,2,8,284.55476394875444,220_0,"['four', 'one', 'three', 'eight', 'seven', 'seven']"
2205,1618175268.0,shapes-tangran-video-3,220,0,0,1,294.4766300632197,220_0,[]
2206,1617669629.0,values-all-book-35,220,0,0,1,284.44509176939044,220_0,[]
2207,1616041993.0,values-all-book-6,220,0,0,1,283.7137179562024,220_0,[]
2208,1614183079.0,values-all-book-22,220,0,0,1,294.770299916155,220_0,[]
2209,1630837365.0,socialcodes-all-cartoon-1,220,0,0,1,294.6580165141726,220_0,[]
2210,1621390363.0,fruits-kevin-identification-1,221,8,4,12,280.9897270815587,221_0,"['lemon', 'lemon', 'tomato', 'kiwi', 'tomato', 'orange', 'orange', 'apple']"
2211,1628693357.0,farm-poiki-demovideo-2,221,0,0,1,279.8352047390777,221_0,[]
2212,1629116676.0,values-all-book-22,221,0,0,1,288.0300710514325,221_0,[]
2213,1630387819.0,pirate-all-puzzle-1,221,5,3,8,293.04579211279594,221_0,"['four', 'two', 'one', 'six', 'six']"
2214,1614777166.0,farm-yasmin-flashcards-3,221,4,1,7,294.75298120876954,221_0,"['pig', 'pig', 'rooster', 'horse']"
2215,1616984461.0,values-all-book-6,221,0,0,1,283.00553837564155,221_0,[]
2216,1623533732.0,values-all-book-38,221,0,0,1,291.62803266731026,221_0,[]
2217,1616636949.0,polar-yasmin-flashcards-2,221,4,2,6,287.7275169111504,221_0,"['snow-fox', 'sealion', 'sealion', 'penguin-baby']"
2218,1612687890.0,fruits-yasmin-flashcards-3,221,4,1,7,282.8506918864542,221_0,"['avocado', 'watermelon', 'pear', 'pineapple']"
2219,1626343104.0,values-all-book-20,221,0,0,1,282.2204709069082,221_0,[]
2220,1621699207.0,vegetables-yasmin-flashcards-2,222,4,2,6,276.49027697895957,222_0,"['corn', 'chayote', 'beetroot', 'mushroom']"
2221,1621391733.0,vegetables-yasmin-identification-1,222,8,3,12,269.86449622329127,222_0,"['carrot', 'cassava', 'bellpepper', 'potato', 'carrot', 'potato', 'lettuce', 'mushroom']"
2222,1625248167.0,values-all-book-4,222,0,0,1,273.56194151401996,222_0,[]
2223,1612040795.0,colors-poiki-game-2,222,5,1,6,272.4058351516969,222_0,"['black', 'white', 'blue', 'white', 'red']"
2224,1629935754.0,values-all-book-1,222,0,0,1,272.7567550470872,222_0,[]
2225,1620134694.0,farm-poiki-demovideo-3,222,0,0,1,275.94247747139445,222_0,[]
2226,1624834870.0,vegetables-yasmin-flashcards-2,222,4,1,6,269.2027517840398,222_0,"['cassava', 'corn', 'zucchini', 'carrot']"
2227,1622806209.0,values-all-book-7,222,0,0,1,270.43539958005664,222_0,[]
2228,1622915034.0,seanimals-flashcards-video-1,222,0,0,1,272.13808435459526,222_0,[]
2229,1625235766.0,colors-wendy-game-1,222,5,2,8,272.8172721193766,222_0,"['white', 'blue', 'yellow', 'black', 'yellow']"
2230,1611465602.0,farm-poiki-videoclip-2,223,0,0,1,248.73906683995688,223_0,[]
2231,1620509592.0,values-all-book-33,223,0,0,1,246.0470414078513,223_0,[]
2232,1614159123.0,values-all-book-12,223,0,0,1,255.8130898400702,223_0,[]
2233,1618136304.0,farm-yasmin-flashcards-3,223,5,0,7,254.12950913598024,223_0,"['sheep', 'ewe', 'horse', 'pig', 'sheep']"
2234,1620842421.0,fruits-yasmin-identification-1,223,10,1,12,251.06346725039307,223_0,"['plum', 'kiwi', 'khaki', 'blueberries', 'peach', 'plum', 'blueberries', 'strawberry', 'orange', 'lemon']"
2235,1617344053.0,easter-colors-game-1,223,4,0,6,254.63547426442585,223_0,"['red', 'black', 'yellow', 'white']"
2236,1618513838.0,beach-yasmin-puzzle-1,223,3,0,4,248.54016085045996,223_0,"['four', 'two', 'four']"
2237,1625700408.0,vegetables-yasmin-flashcards-3,223,3,1,7,252.1431847334821,223_0,"['green-onion', 'onion', 'spinach']"
2238,1610457566.0,farm-poiki-demovideo-4,223,0,0,1,255.81149696059165,223_0,[]
2239,1630704712.0,values-all-book-4,223,0,0,1,251.6446803968274,223_0,[]
2240,1622885872.0,fruits-yasmin-flashcards-2,224,3,2,6,313.1269787968734,224_0,"['guava', 'lemon', 'watermelon']"
2241,1613123011.0,colors-wendy-game-1,224,6,2,8,299.69244212365277,224_0,"['purple', 'brown', 'gray', 'green', 'blue', 'gray']"
2242,1621850558.0,fruits-wendy-identification-1,224,7,1,12,306.54152827386775,224_0,"['avocado', 'tangerine', 'kiwi', 'blueberries', 'peach', 'dragonfruit', 'banana']"
2243,1611291344.0,values-all-book-4,224,0,0,1,298.3687167934616,224_0,[]
2244,1620614689.0,values-all-book-1,224,0,0,1,316.27924760762147,224_0,[]
2245,1624763982.0,farm-poiki-demovideo-3,224,0,0,1,306.10439690527636,224_0,[]
2246,1618803491.0,colors-poiki-game-2,224,5,1,6,313.70281651091153,224_0,"['blue', 'green', 'white', 'red', 'red']"
2247,1616462410.0,fruits-yasmin-identification-1,224,7,0,12,313.7168929025798,224_0,"['pineapple', 'strawberry', 'papaya', 'peach', 'pineapple', 'pear', 'orange']"
2248,1624433264.0,seanimals-flashcards-video-1,224,0,0,1,309.62046411442554,224_0,[]
2249,1630232304.0,values-all-book-7,224,0,0,1,301.64322940100107,224_0,[]
2250,1628865536.0,farm-poiki-demovideo-4,225,0,0,1,256.19217049619374,225_0,[]
2251,1618040626.0,easter-colors-game-1,225,5,1,6,249.8822194469662,225_0,"['yellow', 'black', 'yellow', 'black', 'white']"
2252,1628638657.0,values-all-book-12,225,0,0,1,246.70212818506346,225_0,[]
2253,1612047311.0,farm-poiki-videoclip-2,225,0,0,1,250.61889378184588,225_0,[]
2254,1610798837.0,values-all-book-33,225,0,0,1,246.44655563785895,225_0,[]
2255,1631294288.0,values-all-book-4,225,0,0,1,253.27545598311667,225_0,[]
2256,1626410712.0,beach-yasmin-puzzle-1,225,2,0,4,256.2267165034357,225_0,"['one', 'three']"
2257,1623131314.0,farm-yasmin-flashcards-3,225,5,1,7,248.1165826188655,225_0,"['hen', 'rooster', 'ewe', 'bird', 'calf']"
2258,1621885188.0,vegetables-yasmin-flashcards-3,225,5,0,7,258.99702435612016,225_0,"['asparagus', 'kale', 'asparagus', 'pumpkin', 'red-onions']"
2259,1616344856.0,fruits-yasmin-identification-1,225,11,2,12,253.49347702850685,225_0,"['tomato', 'blueberries', 'khaki', 'plum', 'plum', 'plum', 'blueberries', 'strawberry', 'mango', 'blueberries', 'melon']"
2260,1629429682.0,values-all-book-33,226,0,0,1,292.2073886654361,226_0,[]
2261,1628402506.0,vegetables-yasmin-flashcards-3,226,5,1,7,292.5702865521637,226_0,"['leek', 'lettuce', '', '', 'mushroom']"
2262,1620176638.0,farm-poiki-videoclip-2,226,0,0,1,284.77127770235677,226_0,[]
2263,1614382894.0,values-all-book-12,226,0,0,1,285.4915482520585,226_0,[]
2264,1624492704.0,values-all-book-4,226,0,0,1,286.07634148097264,226_0,[]
2265,1625596640.0,farm-poiki-demovideo-4,226,0,0,1,293.65810661041417,226_0,[]
2266,1631567407.0,beach-yasmin-puzzle-1,226,2,0,4,284.0848504607461,226_0,"['three', 'three']"
2267,1627019710.0,easter-colors-game-1,226,3,1,6,284.5727136008312,226_0,"['black', 'red', 'black']"
2268,1611519946.0,fruits-yasmin-identification-1,226,8,5,12,283.31854798600136,226_0,"['strawberry', 'lemon', 'pear', 'mango', 'avocado', 'strawberry', 'melon', 'papaya']"
2269,1631444022.0,farm-yasmin-flashcards-3,226,4,1,7,282.3519172696119,226_0,"['mare', 'sow', 'goatling', 'turkey']"
2270,1628441578.0,vegetables-yasmin-identification-1,227,8,2,12,280.824546065278,227_0,"['onion', 'onion', 'chili', 'carrot', 'beetroot', 'broccoli', 'bellpepper', 'cauliflower']"
2271,1622411575.0,fruits-wendy-identification-1,227,10,5,12,287.62613894428017,227_0,"['plum', 'strawberry', 'annona', 'raspberry', 'lemon', 'melon', 'strawberry', 'tangerine', 'pear', 'strawberry']"
2272,1616833754.0,farm-poiki-videoclip-2,227,0,0,1,284.85803303808086,227_0,[]
2273,1625746032.0,pirates-all-puzzle-2 ,227,6,3,8,285.79525981278863,227_0,"['seven', 'one', 'six', 'eight', 'six', 'one']"
2274,1622724114.0,values-all-book-39,227,0,0,1,276.78165691422686,227_0,[]
